title,mean,count
Never Let Me Go (2010),3.664804469273743,716
Never Say Never Again (1983),3.2386237513873475,901
Never Talk to Strangers (1995),2.477272727272727,176
Never on Sunday (Pote tin Kyriaki) (1960),3.5961538461538463,130
New Jack City (1991),3.0801603206412826,499
New Jersey Drive (1995),3.0560538116591927,223
New Rose Hotel (1998),2.4964028776978417,139
New Waterford Girl (1999),3.6324324324324326,185
New Year's Eve (2011),2.7128378378378377,148
New York Minute (2004),2.2555555555555555,225
New York Stories (1989),3.316993464052288,612
"New York, I Love You (2009)",3.068877551020408,196
"New York, New York (1977)",3.258992805755396,139
New in Town (2009),2.860655737704918,183
Newsies (1992),3.1758130081300813,984
Next (2007),3.2308970099667773,1204
Next Friday (2000),2.764448336252189,1142
Next Stop Wonderland (1998),3.6464560204953034,1171
Next of Kin (1989),2.4676375404530746,309
Niagara (1953),3.4629258517034067,499
Nicholas Nickleby (2002),3.592889908256881,436
Nick and Norah's Infinite Playlist (2008),3.4714142427281844,997
Nick of Time (1995),3.1301369863013697,3139
Nico Icon (1995),3.4299065420560746,214
Nico and Dani (KrÃ¡mpack) (2000),3.404109589041096,146
Night Falls on Manhattan (1996),3.2254428341384864,621
Night Flier (1997),2.692878338278932,337
Night Moves (1975),3.6609756097560977,205
Night Shift (1982),3.323558403154263,2029
Night Watch (Nochnoy dozor) (2004),3.388888888888889,1116
Night and Fog (Nuit et brouillard) (1955),4.016835016835016,297
Night and the City (1950),3.78343949044586,157
Night at the Museum (2006),3.1179022082018926,2536
Night at the Museum: Battle of the Smithsonian (2009),2.9963662790697674,688
Night of the Comet (1984),3.0392361111111112,1440
Night of the Creeps (1986),2.8623737373737375,396
Night of the Living Dead (1968),3.6487948507258285,7302
Night of the Living Dead (1990),3.291512915129151,542
"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",3.7375886524822697,141
Night on Earth (1991),3.8216145833333335,2304
Nightbreed (1990),3.176190476190476,210
Nightcrawler (2014),3.8677007299270074,548
Nighthawks (1981),3.076971214017522,799
Nightmare Alley (1947),3.6941747572815533,103
Nights in Rodanthe (2008),2.901360544217687,147
"Nights of Cabiria (Notti di Cabiria, Le) (1957)",4.126378676470588,1088
Nightwatch (1997),3.0791946308724834,745
Nightwatch (Nattevagten) (1994),3.5829918032786887,488
Nil By Mouth (1997),3.5255102040816326,294
Nim's Island (2008),3.0902061855670104,194
Nina Takes a Lover (1994),3.233974358974359,312
Nine (2009),2.7716535433070866,254
Nine Lives (2005),3.600558659217877,179
Nine Months (1995),2.875147043096995,9351
Nine Queens (Nueve reinas) (2000),3.948802642444261,1211
Nine to Five (a.k.a. 9 to 5) (1980),3.2595755693581783,1932
Ninja Assassin (2009),3.144088669950739,406
Ninja Scroll (JÃ»bei ninpÃ»chÃ´) (1995),3.765375854214123,1756
Ninotchka (1939),4.0036845983787765,1357
Nixon (1995),3.4234317343173433,4336
No Country for Old Men (2007),3.989939740578082,9791
No Direction Home: Bob Dylan (2005),3.9704579025110784,677
No End in Sight (2007),3.841666666666667,300
No Escape (1994),2.963587921847247,1126
No Holds Barred (1989),1.9973544973544974,189
No Man's Land (2001),3.9666845781837723,1861
No Mercy (1986),2.8693548387096772,310
No Reservations (2007),3.2473460721868364,471
No Small Affair (1984),2.806451612903226,124
No Strings Attached (2011),3.2060755336617404,609
No Such Thing (2001),3.162251655629139,151
No Way Out (1987),3.7738231917336393,2613
Noah (2014),2.8244837758112094,339
Nobody Knows (Dare mo shiranai) (2004),3.928251121076233,446
Nobody Loves Me (Keiner liebt mich) (1994),3.431451612903226,124
Nobody's Fool (1994),3.6557177615571774,3699
Noi the Albino (NÃ³i albinÃ³i) (2003),3.661504424778761,226
Noises Off... (1992),3.70066889632107,299
Non-Stop (2014),3.4017857142857144,336
Norbit (2007),1.8922716627634661,427
Norma Rae (1979),3.680995475113122,1105
Normal Life (1996),3.026829268292683,205
"Norte, El (1984)",3.7865853658536586,164
North & South (2004),4.007246376811594,138
North (1994),2.537765538945712,1271
North Country (2005),3.5822368421052633,608
North Dallas Forty (1979),3.265578635014837,674
North by Northwest (1959),4.234798612585829,14127
North to Alaska (1960),3.28515625,128
Northfork (2003),3.076419213973799,229
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.8959390862944163,3546
Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),3.682638888888889,720
Nostalghia (1983),3.851674641148325,209
Not Another Teen Movie (2001),2.6736730360934184,2355
Not One Less (Yi ge dou bu neng shao) (1999),3.7445945945945946,370
Not Without My Daughter (1991),2.954261954261954,481
Notes on a Scandal (2006),3.7448364888123926,1162
Nothing But Trouble (1991),2.0292307692307694,650
Nothing But the Truth (2008),3.4635761589403975,151
Nothing Sacred (1937),3.6936936936936937,111
Nothing in Common (1986),3.006716417910448,670
Nothing to Lose (1994),3.4107142857142856,504
Nothing to Lose (1997),3.2241379310344827,406
Notorious (1946),4.191429801894918,4644
Notorious (2009),3.1908396946564888,131
Notorious C.H.O. (2002),3.378787878787879,198
Notting Hill (1999),3.444667749935859,11693
Novocaine (2001),2.936332767402377,589
Now You See Me (2013),3.5161090458488227,807
Now and Then (1995),3.3873697916666665,1536
"Now, Voyager (1942)",3.975929978118162,457
Nowhere (1997),3.328828828828829,222
Nowhere Boy (2009),3.595744680851064,141
Nowhere in Africa (Nirgendwo in Afrika) (2001),3.877862595419847,655
Nowhere to Run (1993),2.496774193548387,155
Nuns on the Run (1990),2.8055555555555554,144
Nurse Betty (2000),3.2008794260587825,4321
Nuts (1987),3.012376237623762,202
Nutty Professor II: The Klumps (2000),2.2583333333333333,2520
Nymphomaniac: Volume I (2013),3.576530612244898,196
Nymphomaniac: Volume II (2013),3.5098039215686274,153
O (2001),3.081367924528302,848
"O Brother, Where Art Thou? (2000)",3.888771645021645,18480
O Lucky Man! (1973),3.7524271844660193,103
"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",3.63953488372093,129
Oblivion (2013),3.509980988593156,1052
Observe and Report (2009),2.8457831325301206,415
Obsession (1976),3.392405063291139,158
Ocean's Eleven (2001),3.782304236765613,22706
Ocean's Eleven (a.k.a. Ocean's 11) (1960),3.528763440860215,1860
Ocean's Thirteen (2007),3.4794982465605613,3707
Ocean's Twelve (2004),3.2328023805356203,5713
Oceans (OcÃ©ans) (2009),3.5652173913043477,115
October Sky (1999),3.896747352496218,6610
Octopussy (1983),3.2775813295615275,1414
Odd Man Out (1947),3.7815533980582523,103
Of Gods and Men (Des hommes et des dieux) (2010),3.388392857142857,112
Of Human Bondage (1934),3.7103896103896106,385
Of Love and Shadows (1994),3.396551724137931,116
Of Mice and Men (1939),3.784934497816594,916
Of Mice and Men (1992),3.736983842010772,3342
Off the Map (2003),3.6838709677419357,155
Office Space (1999),3.9813054331085027,18829
"Oh, God! (1977)",3.171911421911422,858
"Oh, God! Book II (1980)",2.2642140468227425,299
"Oh, God! You Devil (1984)",2.486559139784946,186
"Oh, Heavenly Dog! (1980)",2.5233644859813085,107
Oklahoma! (1955),3.4489112227805694,597
Old Boy (2003),4.0797249108507385,5889
Old Dogs (2009),2.537878787878788,132
Old School (2003),3.6173806378561992,5299
Old Yeller (1957),3.5723947125730096,3253
Oleanna (1994),3.0961538461538463,104
Oliver & Company (1988),3.2636710470538364,2359
Oliver Twist (1948),3.675204918032787,488
Oliver Twist (2005),3.4373219373219372,351
Oliver! (1968),3.6454809086515225,2069
Olympus Has Fallen (2013),3.1313131313131315,297
On Any Sunday (1971),3.6908396946564888,131
On Deadly Ground (1994),1.9417670682730923,249
On Golden Pond (1981),3.6911797879539816,4433
On Her Majesty's Secret Service (1969),3.4004647560030983,2582
On the Beach (1959),3.764925373134328,536
On the Ropes (1999),3.6065573770491803,122
On the Town (1949),3.880385487528345,882
On the Waterfront (1954),4.163781872324586,5373
Once (2006),3.943980343980344,2035
Once Bitten (1985),2.494910941475827,393
Once Upon a Time in America (1984),3.9457802356335656,4159
Once Upon a Time in China (Wong Fei Hung) (1991),3.7229190421892815,877
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),3.643854748603352,358
Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),3.4272727272727272,165
Once Upon a Time in Mexico (2003),3.1618133686300465,3022
Once Upon a Time in the West (C'era una volta il West) (1968),4.128696475041401,4227
Once Upon a Time... When We Were Colored (1995),3.6302681992337167,522
Once Were Warriors (1994),3.9831384280663586,3677
Once a Thief (Zong heng si hai) (1991),3.390134529147982,223
Ondine (2009),3.5833333333333335,168
One Crazy Summer (1986),3.3070902394106816,1086
One Day (2011),3.3108695652173914,230
One Day in September (1999),3.9892665474060824,559
One False Move (1992),3.846590909090909,792
One Fine Day (1996),3.2634121959346882,3001
One Flew Over the Cuckoo's Nest (1975),4.243279569892473,26412
One Good Cop (1991),2.8716814159292037,113
One Hour Photo (2002),3.3144704014515765,4409
One Magic Christmas (1985),3.0771144278606966,201
One Man Band (2005),3.8872549019607843,102
One Million Years B.C. (1966),2.717391304347826,184
One Missed Call (2008),2.2530487804878048,164
One Missed Call (Chakushin ari) (2003),3.01,100
One Night Stand (1997),2.77037037037037,270
One Night at McCool's (2001),2.8419421487603307,968
One Tough Cop (1998),2.620967741935484,186
One True Thing (1998),3.4723820483314154,869
One for the Money (2012),2.96,100
"One, Two, Three (1961)",3.847457627118644,354
One-Eyed Jacks (1961),3.3443708609271523,151
Onegin (1999),3.347953216374269,171
Ong-Bak 2: The Beginning (Ong Bak 2) (2008),3.0416666666666665,144
Ong-Bak: The Thai Warrior (Ong Bak) (2003),3.626153846153846,1300
Onibaba (1964),3.884020618556701,194
Only Angels Have Wings (1939),3.843661971830986,355
Only God Forgives (2013),3.0606060606060606,165
Only Lovers Left Alive (2013),3.6811926605504586,218
Only You (1994),3.3222480877951446,3007
Only the Lonely (1991),2.9730538922155687,167
Open Hearts (Elsker dig for evigt) (2002),3.6654676258992804,139
Open Range (2003),3.601409553641347,1277
Open Season (2006),3.033684210526316,475
Open Season 2 (2008),2.611111111111111,99
Open Water (2003),2.8308176100628932,795
Open Your Eyes (Abre los ojos) (1997),3.8855102040816325,2450
Opera (1987),3.4676470588235295,170
Operation Dumbo Drop (1995),2.5797740910695377,2833
Operation Petticoat (1959),3.634259259259259,648
Opportunity Knocks (1990),2.7160493827160495,162
Orange County (2002),3.0937211449676822,2166
Orca: The Killer Whale (1977),2.371287128712871,202
Ordinary Decent Criminal (2000),3.191747572815534,206
Ordinary People (1980),3.8930288461538463,4160
Orgazmo (1997),3.075268817204301,1581
Original Gangstas (1996),2.704878048780488,205
Original Sin (2001),2.8435792349726774,732
Orlando (1992),3.4692544196771715,1301
Orphan (2009),3.403050108932462,459
Orpheus (OrphÃ©e) (1950),3.9390862944162435,197
Osama (2003),3.6282894736842106,304
Oscar (1991),2.783819628647215,377
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),3.3969135802469137,810
Osmosis Jones (2001),2.872434017595308,1023
Otello (1986),3.527027027027027,222
Othello (1995),3.596703296703297,2275
Other People's Money (1991),3.1017441860465116,172
Our Hospitality (1923),3.8118811881188117,202
Our Idiot Brother (2011),3.2954545454545454,330
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",3.0578512396694215,121
Our Man Flint (1965),3.329185520361991,442
Our Man in Havana (1959),3.75,148
Our Town (1940),3.4458128078817736,203
Out Cold (2001),3.072834645669291,254
Out for Justice (1991),2.707070707070707,99
Out of Africa (1985),3.611983842010772,4456
Out of Sight (1998),3.7110794684024953,7374
Out of Time (2003),3.2716593245227608,681
Out of the Past (1947),4.112512124151309,1031
Out to Sea (1997),2.7674616695059626,587
Outbreak (1995),3.356637883149018,19803
Outfoxed: Rupert Murdoch's War on Journalism (2004),3.727197346600332,603
Outland (1981),3.3738959764474976,1019
Outlander (2008),3.2937158469945356,366
Outrageous Fortune (1987),2.890625,960
Outside Providence (1999),3.2546583850931676,1127
Outsourced (2006),3.5090909090909093,220
Over Her Dead Body (2008),2.7574626865671643,134
Over the Hedge (2006),3.414371557336004,1997
Over the Top (1987),2.2622107969151672,389
Overboard (1987),3.164490861618799,766
Overnight Delivery (1998),2.912280701754386,171
Owning Mahowny (2003),3.4866156787762907,523
Oxygen (1999),2.956730769230769,104
Oz the Great and Powerful (2013),2.977272727272727,418
P.S. (2004),3.157766990291262,206
P.S. I Love You (2007),3.4990272373540856,1028
P2 (2007),2.5272727272727273,110
PCU (1994),3.133273703041145,559
Pacific Heights (1990),3.2110091743119265,2180
Pacific Rim (2013),3.328171828171828,1001
Pain & Gain (2013),3.105022831050228,219
Paint Your Wagon (1969),3.186580882352941,544
Pal Joey (1957),3.35663082437276,279
Pale Rider (1985),3.7264408099688473,2568
Palindromes (2004),3.4703389830508473,354
Palmetto (1998),2.8655913978494625,1209
Palookaville (1996),3.383241758241758,364
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.031369263706599,10743
"Pandora's Box (BÃ¼chse der Pandora, Die) (1929)",3.8850574712643677,174
Pandorum (2009),3.452643171806167,908
Panic (2000),3.5026917900403767,743
Panic Room (2002),3.23489010989011,6552
Panic in the Streets (1950),3.579646017699115,113
Panther (1995),3.0988372093023258,258
Paparazzi (2004),2.679144385026738,187
Paper Clips (2004),3.6925465838509317,161
Paper Heart (2009),3.145669291338583,127
Paper Man (2009),3.4313725490196076,102
Paper Moon (1973),3.8814724919093853,1236
Paperhouse (1988),3.514851485148515,101
Paperman (2012),3.865,200
Papillon (1973),3.9605899976953216,4339
Paprika (Papurika) (2006),3.8535233570863023,1263
ParaNorman (2012),3.516348773841962,367
Paradise Lost 2: Revelations (2000),3.74031007751938,129
Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.077238550922761,1463
Paradise Now (2005),3.7394179894179893,378
Paradise Road (1997),3.4355742296918765,357
Paranoid Park (2007),3.298045602605863,307
Paranormal Activity (2009),3.123611111111111,1080
Paranormal Activity 2 (2010),2.9051204819277108,332
Paranormal Activity 3 (2011),2.9271844660194173,206
Parasite (1982),2.1923076923076925,130
Parenthood (1989),3.59643470790378,4656
Parents (1989),3.1985981308411215,214
Paris Is Burning (1990),3.916173570019724,1014
Paris When It Sizzles (1964),3.074074074074074,108
"Paris, I Love You (Paris, je t'aime) (2006)",3.7551420176297747,1021
"Paris, Texas (1984)",3.8478737395879,2281
Parker (2013),3.038732394366197,142
Partly Cloudy (2009),3.8106796116504853,309
Party Girl (1995),3.448745910577972,917
Party Monster (2003),3.2571942446043165,278
Passenger 57 (1992),2.8038130381303814,813
Passengers (2008),2.879432624113475,141
Passion Fish (1992),3.67278156996587,1172
Passion of Mind (2000),2.9635036496350367,137
Pat Garrett and Billy the Kid (1973),3.4945454545454546,275
Pat and Mike (1952),3.760536398467433,261
Patch Adams (1998),3.082060039547007,5563
Pathfinder (2007),2.628099173553719,242
Pathology (2008),2.866883116883117,154
Paths of Glory (1957),4.235483870967742,3410
Patriot Games (1992),3.6127695869379797,8207
Patton (1970),4.068236392742796,7496
Paul (2011),3.4534192269573833,1009
Paul Blart: Mall Cop (2009),2.4410569105691056,492
Paulie (1998),2.8235897435897437,975
Pauline & Paulette (Pauline en Paulette) (2001),3.2567567567567566,111
Pauline at the Beach (Pauline Ã  la Plage) (1983),3.5298013245033113,151
Pauly Shore Is Dead (2003),2.161654135338346,133
Pay It Forward (2000),3.3115609348914856,4792
Payback (1999),3.4118233807687193,7519
Paycheck (2003),3.2,2435
Peaceful Warrior (2006),3.464968152866242,157
Pearl Harbor (2001),2.7812864738684997,7711
Pecker (1998),3.396701786532295,2183
Pee-wee's Big Adventure (1985),3.312428734321551,5262
Peeping Tom (1960),3.835828343313373,1002
Peggy Sue Got Married (1986),3.1746252082176567,3602
Pelle the Conqueror (Pelle erobreren) (1987),3.8053097345132745,339
Penelope (2006),3.576492537313433,536
Penn & Teller Get Killed (1989),3.1533333333333333,225
Pennies from Heaven (1981),3.2163636363636363,275
Penny Serenade (1941),3.4843304843304845,351
People I Know (2002),2.9201680672268906,119
People Will Talk (1951),3.69921875,128
Percy Jackson & the Olympians: The Lightning Thief (2010),2.998095238095238,525
Percy Jackson: Sea of Monsters (2013),2.7024793388429753,121
Perfect (1985),2.072992700729927,137
Perfect Blue (1997),3.7966101694915255,1121
Perfect Sense (2011),3.393939393939394,132
Perfect Stranger (2007),2.8096085409252667,281
Performance (1970),3.746212121212121,132
Perfume: The Story of a Murderer (2006),3.659786950732357,1502
Permanent Midnight (1998),3.224070450097847,511
Persepolis (2007),3.9598048327137545,2152
Persona (1966),4.106463878326996,1052
Personal Best (1982),2.95,140
Personal Velocity (2002),3.451827242524917,301
Persuasion (1995),4.036559139784946,2790
Persuasion (2007),3.8242574257425743,202
Pet Sematary (1989),2.9690543512409677,3183
Pet Sematary II (1992),2.114080164439877,973
Pete's Dragon (1977),3.080558198541072,3153
Peter Pan (1953),3.57117628992629,6512
Peter Pan (1960),3.5714285714285716,126
Peter Pan (2003),3.4357758620689656,1160
Peter's Friends (1992),3.2325581395348837,817
Phantasm (1979),3.158139534883721,1720
Phantasm II (1988),2.757142857142857,385
Phantasm III: Lord of the Dead (1994),2.44390243902439,205
Phantasm IV: Oblivion (1998),2.5054054054054054,185
Phantom of the Opera (1943),3.4620758483033933,501
Phantom of the Paradise (1974),3.226384364820847,307
Phantoms (1998),2.5213414634146343,656
Phat Beach (1996),2.619047619047619,189
Phenomena (a.k.a. Creepers) (1985),3.3513513513513513,333
Phenomenon (1996),3.4196215035873974,9617
Philadelphia (1993),3.805588686317942,17607
Philomena (2013),3.8562653562653564,407
Phoebe in Wonderland (2008),3.6,110
Phone Booth (2002),3.353766915774591,4951
Pi (1998),3.74104013566987,8845
Pickpocket (1959),3.8354700854700856,234
Pickup on South Street (1953),3.8410852713178296,258
Picnic (1955),3.6517543859649124,570
Picnic at Hanging Rock (1975),3.7463039621525724,1691
Picture Bride (Bijo photo) (1994),3.5191011235955054,445
Picture Perfect (1997),2.8743131868131866,1456
Pie in the Sky (1996),3.1284916201117317,179
Pieces of April (2003),3.6137629276054097,1257
Pierrot le fou (1965),3.8426470588235295,340
Piglet's Big Movie (2003),2.547222222222222,180
Pillow Talk (1959),3.710594315245478,774
Pineapple Express (2008),3.5219802793755135,2434
Pink Cadillac (1989),2.3210659898477157,394
Pink Flamingos (1972),3.2938368055555554,1152
Pink Floyd: The Wall (1982),3.670923722883135,5716
Pinocchio (1940),3.5301500804002144,11194
Pinocchio (2002),2.64321608040201,199
Piranha (1978),2.2952182952182953,962
Piranha (Piranha 3D) (2010),2.4981203007518795,266
Piranha II: The Spawning (1981),1.6965317919075145,173
Pirates of Silicon Valley (1999),3.6726128016789086,953
Pirates of the Caribbean: At World's End (2007),3.3812728321476637,5201
Pirates of the Caribbean: Dead Man's Chest (2006),3.4554259417808217,9344
Pirates of the Caribbean: On Stranger Tides (2011),3.288659793814433,1164
Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.850663197850471,23447
Pitch Black (2000),3.397337843800559,6799
Pitch Perfect (2012),3.542156862745098,510
Pixote (1981),3.853801169590643,171
Places in the Heart (1984),3.73905862923204,1211
Plan 9 from Outer Space (1959),2.630648769574944,2235
"Planes, Trains & Automobiles (1987)",3.5855273287143956,6495
Planet 51 (2009),3.0672727272727274,275
Planet Terror (2007),3.619546621043627,2338
Planet of the Apes (1968),3.638102397060052,11973
Planet of the Apes (2001),2.7239377470355732,8096
Platoon (1986),3.9196156394963553,15090
"Play It Again, Sam (1972)",3.86282722513089,955
Play Misty for Me (1971),3.5462740384615383,832
Play Time (a.k.a. Playtime) (1967),3.937022900763359,262
Play it to the Bone (1999),2.4389204545454546,352
Playing God (1997),2.7399068322981366,644
Playing by Heart (1998),3.5520833333333335,1152
Pleasantville (1998),3.589721185161649,12589
Please Don't Eat the Daisies (1960),3.2557251908396947,131
Please Give (2010),3.375,132
Plenty (1985),2.946969696969697,198
Plunkett & MaCleane (1999),2.984581497797357,454
Pocahontas (1995),2.94041404140414,11110
Pocketful of Miracles (1961),3.402684563758389,149
Poetic Justice (1993),2.732476635514019,856
Point Blank (1967),3.6837606837606836,351
Point Break (1991),3.3083742498636117,3666
Point of No Return (1993),3.1051344743276283,409
Poison (1991),3.140625,160
Poison Ivy (1992),2.5707844905320107,1109
Poison Ivy II (1996),2.2365079365079366,630
Poison Ivy: New Seduction (1997),2.158333333333333,420
Pokemon 4 Ever (a.k.a. PokÃ©mon 4: The Movie) (2002),1.2419724770642202,436
PokÃ©mon 3: The Movie (2001),1.5095785440613028,522
PokÃ©mon Heroes (2003),1.1171617161716172,303
PokÃ©mon the Movie 2000 (2000),1.8205645161290323,992
PokÃ©mon: The First Movie (1998),2.025799418604651,1376
Police Academy (1984),2.9144604710607998,5477
Police Academy 2: Their First Assignment (1985),2.361329971635676,3173
Police Academy 3: Back in Training (1986),2.1320093457943927,2568
Police Academy 4: Citizens on Patrol (1987),2.025223127667831,2577
Police Academy 5: Assignment: Miami Beach (1988),1.8236953455571228,2127
Police Academy 6: City Under Siege (1989),1.7570662768031189,2052
Police Academy: Mission to Moscow (1994),1.7119686800894856,894
Police Story (Ging chaat goo si) (1985),3.737864077669903,309
Polish Wedding (1998),2.7292225201072386,373
Pollock (2000),3.594344473007712,1945
Pollyanna (1960),3.3625880845611786,1561
Poltergeist (1982),3.5289812300790935,8471
Poltergeist II: The Other Side (1986),2.459904043865661,1459
Poltergeist III (1988),1.9944547134935304,1082
Polyester (1981),3.5922190201729105,347
Ponette (1996),3.8801020408163267,588
Pontypool (2008),3.5828125,320
Ponyo (Gake no ue no Ponyo) (2008),3.8143690736688547,1371
Pooh's Heffalump Movie (2005),2.9489795918367347,147
Poolhall Junkies (2002),3.4843260188087775,319
Pootie Tang (2001),2.5214592274678114,466
Popeye (1980),2.5630434782608695,3450
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),3.9137243735763096,1756
Pork Chop Hill (1959),3.5375,440
Porky's (1982),2.697747747747748,2220
Porky's II: The Next Day (1983),2.044296788482835,903
Porky's Revenge (1985),2.0273333333333334,750
Pornstar: The Legend of Ron Jeremy (2001),3.1889312977099236,262
Port of Shadows (Quai des brumes) (1938),3.8151260504201683,119
Poseidon (2006),2.6595890410958902,730
Possession (1981),3.468,125
Possession (2002),3.3361204013377925,598
Postal (2007),2.6096491228070176,114
Postcards From the Edge (1990),3.2303595206391478,751
Powaqqatsi (1988),3.6750741839762613,337
Powder (1995),3.197318278052223,7085
Practical Magic (1998),3.0035986452159187,2362
Prancer (1989),2.8176638176638176,351
Precious (2009),3.6361702127659576,705
Predator (1987),3.618548213902212,13969
Predator 2 (1990),2.8305001953888236,5118
Predators (2010),3.1217783505154637,776
Predestination (2014),3.6578947368421053,304
Prefontaine (1997),3.336764705882353,680
Prelude to a Kiss (1992),2.7965964343598055,617
Premium Rush (2012),3.3075601374570445,291
Premonition (2007),2.902321083172147,517
Presto (2008),3.9789156626506026,166
Presumed Innocent (1990),3.658056042031524,1142
Pretty Baby (1978),3.402684563758389,149
Pretty Persuasion (2005),3.1315789473684212,152
Pretty Woman (1990),3.3913125299390954,29226
Pretty in Pink (1986),3.355872431769396,6522
Priceless (Hors de prix) (2006),3.63481228668942,293
Prick Up Your Ears (1987),3.7013422818791946,447
Pride & Prejudice (2005),3.8421309872922778,3069
Pride and Glory (2008),3.232142857142857,280
Pride and Prejudice (1940),3.6549586776859506,484
Pride and Prejudice (1995),3.9925421530479897,1542
Priest (1994),3.7085994040017027,2349
Priest (2011),2.8764880952380953,336
Primal Fear (1996),3.755811290507271,8733
Primary Colors (1998),3.4842091295116773,3768
Prime (2005),3.1396039603960397,505
Primer (2004),3.8368544600938965,2556
Prince of Darkness (1987),3.073529411764706,238
Prince of Persia: The Sands of Time (2010),3.2134888438133875,986
Prince of the City (1981),3.601785714285714,280
Princess Caraboo (1994),3.0707885304659497,558
Princess Mononoke (Mononoke-hime) (1997),4.088202744577247,9036
Prison Break: The Final Break (2009),3.3935185185185186,108
Prisoner of the Mountains (Kavkazsky plennik) (1996),3.718867924528302,265
Prisoners (2013),3.9127634660421546,854
Private Benjamin (1980),3.094734124935467,3874
Private Parts (1997),3.3689687795648062,5285
Private School (1983),2.5175,200
Prizzi's Honor (1985),3.5882886972310484,2203
Problem Child (1990),2.036563071297989,1641
Problem Child 2 (1991),1.7445454545454546,1100
Project X (1987),2.9888475836431225,269
Project X (2012),2.9162995594713657,227
Prom Night (1980),2.4630252100840337,595
Prom Night (2008),1.973529411764706,170
Prom Night III: The Last Kiss (1989),1.5310734463276836,177
Prom Night IV: Deliver Us From Evil (1992),1.4068965517241379,145
Prometheus (2012),3.4191510864072763,1979
Promises (2001),3.843065693430657,137
Proof (1991),3.6594827586206895,348
Proof (2005),3.4912485414235706,857
Proof of Life (2000),3.144616788321168,2192
Prozac Nation (2001),3.026530612244898,245
Psycho (1960),4.077952925933924,18524
Psycho (1998),2.692382432957637,2573
Psycho Beach Party (2000),2.816614420062696,319
Psycho II (1983),2.516324626865672,1072
Psycho III (1986),2.052039381153305,711
Public Enemies (2009),3.3232445520581115,1239
Pulp Fiction (1994),4.2005709191608815,52722
Pulse (2006),2.4134615384615383,260
Pulse (Kairo) (2001),3.321875,160
Pump Up the Volume (1990),3.50272,3125
Pumping Iron (1977),3.452861952861953,297
Pumpkin (2002),3.061822125813449,461
Pumpkinhead (1988),2.5916824196597354,529
Punch-Drunk Love (2002),3.5557349031522976,5266
Punchline (1988),2.7606284658040665,541
Punisher: War Zone (2008),2.750965250965251,259
Puppet Master (1989),2.763823064770932,633
Puppet Master 4 (1993),1.9059633027522935,218
Puppet Master 5: The Final Chapter (1994),1.78125,208
Puppet Master II (1991),2.1812688821752264,331
Puppet Master III: Toulon's Revenge (1991),2.128526645768025,319
Pure Luck (1991),2.6512605042016806,119
Purple Noon (Plein soleil) (1960),3.7156626506024097,415
Purple Rain (1984),2.9651162790697674,516
Pursuit of Happiness (2001),3.673611111111111,576
Push (2009),3.164985590778098,694
Pusher (1996),3.7442396313364057,217
Pushing Hands (Tui shou) (1992),3.475982532751092,229
Pushing Tin (1999),3.00671600877193,3648
Puss in Boots (2011),3.3696911196911197,518
Pygmalion (1938),3.829861111111111,288
PÃ©pÃ© le Moko (1937),3.726993865030675,163
Q & A (1990),3.1407766990291264,103
Q: The Winged Serpent (1982),2.7663551401869158,107
Quadrophenia (1979),3.4869791666666665,384
Quai des OrfÃ¨vres (Jenny Lamour) (1947),3.8256880733944953,109
Quantum of Solace (2008),3.3745519713261647,3069
Quarantine (2008),3.0683760683760686,351
Quatermass 2 (Enemy from Space) (1957),3.3379310344827586,145
Quatermass and the Pit (1967),3.7013333333333334,375
Queen Christina (1933),3.65929203539823,113
"Queen Margot (Reine Margot, La) (1994)",3.7484407484407485,1443
Queen of the Damned (2002),2.551309271054494,1413
Queens Logic (1991),2.8857868020304567,197
Quest for Camelot (1998),2.77807486631016,561
"Quest for Fire (Guerre du feu, La) (1981)",3.261796733212341,1102
Quick Change (1990),3.580769230769231,650
Quicksilver (1986),2.8811475409836067,122
Quigley Down Under (1990),3.4031620553359683,253
Quills (2000),3.5318254603682946,2498
QuinceaÃ±era (2006),3.596296296296296,135
Quiz Show (1994),3.6709404331022637,16301
R.I.P.D. (2013),2.6490066225165565,151
RV (2006),2.6192946058091287,482
Rabbit Hole (2010),3.4945454545454546,275
Rabbit-Proof Fence (2002),3.856792873051225,2245
Rabid (1977),3.235897435897436,195
Race the Sun (1996),2.8555555555555556,135
Race to Witch Mountain (2009),2.8154761904761907,252
Rachel Getting Married (2008),3.3676470588235294,578
Racing Stripes (2005),2.8477011494252875,174
Radio (2003),3.4647355163727958,794
Radio Days (1987),3.701516544117647,2176
